Samples - X-Axis	Acceleration (g) - X-Axis	Samples - Y-Axis	Acceleration (g) - Y-Axis	Samples - Z-Axis	Acceleration (g) - Z-Axis
6740	-0,0742187	6740	0,0546875	6740	0,992187
6741	-0,0820312	6741	0,0625	6741	0,988281
6742	-0,0859375	6742	0,0664062	6742	0,988281
6743	-0,0703125	6743	0,0625	6743	0,984375
6744	-0,0742187	6744	0,0625	6744	0,984375
6745	-0,078125	6745	0,0585937	6745	0,976562
6746	-0,078125	6746	0,0625	6746	0,976562
6747	-0,078125	6747	0,0546875	6747	0,980469
6748	-0,09375	6748	0,0625	6748	0,980469
6749	-0,0976562	6749	0,0625	6749	0,980469
6750	-0,0898437	6750	0,0546875	6750	0,988281
6751	-0,0898437	6751	0,0546875	6751	0,988281
6752	-0,0859375	6752	0,0507812	6752	0,988281
6753	-0,078125	6753	0,0585937	6753	0,988281
6754	-0,0742187	6754	0,0664062	6754	0,988281
6755	-0,0742187	6755	0,0664062	6755	0,988281
6756	-0,0664062	6756	0,0625	6756	1,00391
6757	-0,0742187	6757	0,0585937	6757	1
6758	-0,0742187	6758	0,0585937	6758	1,00391
6759	-0,0742187	6759	0,0625	6759	1,00391
6760	-0,0742187	6760	0,0585937	6760	1,00391
6761	-0,078125	6761	0,0585937	6761	1,00391
6762	-0,0820312	6762	0,0585937	6762	1,00391
6763	-0,0820312	6763	0,0546875	6763	0,996094
6764	-0,0742187	6764	0,0585937	6764	1
6765	-0,078125	6765	0,0664062	6765	1,00391
6766	-0,078125	6766	0,0664062	6766	1,00391
6767	-0,078125	6767	0,0703125	6767	1
6768	-0,078125	6768	0,0664062	6768	1,00391
6769	-0,078125	6769	0,0585937	6769	1,00391
6770	-0,0859375	6770	0,0585937	6770	1,00391
6771	-0,0859375	6771	0,0585937	6771	1,00391
6772	-0,0820312	6772	0,0625	6772	0,996094
6773	-0,0742187	6773	0,0664062	6773	0,996094
6774	-0,0742187	6774	0,0664062	6774	0,996094
6775	-0,0742187	6775	0,0664062	6775	0,992187
6776	-0,0820312	6776	0,0585937	6776	0,984375
6777	-0,0859375	6777	0,0546875	6777	0,984375
6778	-0,078125	6778	0,0585937	6778	0,980469
6779	-0,078125	6779	0,0546875	6779	0,976562
6780	-0,0859375	6780	0,0625	6780	0,980469
6781	-0,0859375	6781	0,0585937	6781	0,976562
6782	-0,0820312	6782	0,0546875	6782	0,980469
6783	-0,09375	6783	0,0546875	6783	0,976562
6784	-0,09375	6784	0,0546875	6784	0,984375
6785	-0,0898437	6785	0,0585937	6785	0,980469
6786	-0,0742187	6786	0,0507812	6786	0,988281
6787	-0,078125	6787	0,0585937	6787	0,988281
6788	-0,078125	6788	0,0585937	6788	0,988281
6789	-0,0703125	6789	0,0585937	6789	0,992187
6790	-0,0742187	6790	0,0546875	6790	0,988281
6791	-0,0703125	6791	0,0625	6791	0,988281
6792	-0,0703125	6792	0,0625	6792	0,992187
6793	-0,0742187	6793	0,0585937	6793	1
6794	-0,0742187	6794	0,0625	6794	0,996094
6795	-0,0742187	6795	0,0507812	6795	1
6796	-0,0820312	6796	0,0625	6796	1
6797	-0,0742187	6797	0,0703125	6797	1,00781
6798	-0,0703125	6798	0,0625	6798	1,00781
6799	-0,078125	6799	0,0585937	6799	1,00391
6800	-0,078125	6800	0,0585937	6800	1
6801	-0,0859375	6801	0,0625	6801	1
6802	-0,078125	6802	0,0625	6802	0,992187
6803	-0,0820312	6803	0,0664062	6803	0,992187
6804	-0,078125	6804	0,0625	6804	0,992187
6805	-0,0742187	6805	0,0625	6805	1
6806	-0,0703125	6806	0,0625	6806	1,00391
6807	-0,0742187	6807	0,0664062	6807	0,992187
6808	-0,078125	6808	0,0625	6808	0,996094
6809	-0,0820312	6809	0,0664062	6809	0,992187
6810	-0,0742187	6810	0,0625	6810	0,984375
6811	-0,0742187	6811	0,0585937	6811	0,980469
6812	-0,0898437	6812	0,0546875	6812	0,980469
6813	-0,0898437	6813	0,0546875	6813	0,980469
6814	-0,0898437	6814	0,0546875	6814	0,976562
6815	-0,0898437	6815	0,0546875	6815	0,972656
6816	-0,09375	6816	0,0546875	6816	0,976562
6817	-0,0859375	6817	0,0546875	6817	0,980469
6818	-0,0859375	6818	0,0507812	6818	0,984375
6819	-0,0820312	6819	0,0546875	6819	0,992187
6820	-0,078125	6820	0,0546875	6820	0,992187
6821	-0,0820312	6821	0,0546875	6821	0,996094
6822	-0,0820312	6822	0,0546875	6822	0,996094
6823	-0,078125	6823	0,0625	6823	0,992187
6824	-0,0742187	6824	0,0585937	6824	0,992187
6825	-0,0664062	6825	0,0585937	6825	0,992187
6826	-0,0703125	6826	0,0546875	6826	1
6827	-0,0742187	6827	0,0546875	6827	0,992187
6828	-0,0742187	6828	0,0546875	6828	0,988281
6829	-0,078125	6829	0,0585937	6829	0,996094
6830	-0,0742187	6830	0,0585937	6830	0,996094
6831	-0,0742187	6831	0,0585937	6831	0,996094
6832	-0,0820312	6832	0,0625	6832	1
6833	-0,0820312	6833	0,0546875	6833	1,00781
6834	-0,0820312	6834	0,0585937	6834	1,01172
6835	-0,0820312	6835	0,0625	6835	1,01172
6836	-0,0820312	6836	0,0625	6836	1,01172
6837	-0,0820312	6837	0,0585937	6837	1,00391
6838	-0,078125	6838	0,0664062	6838	1
6839	-0,078125	6839	0,0625	6839	0,992187
6840	-0,078125	6840	0,0585937	6840	0,992187
6841	-0,0820312	6841	0,0625	6841	0,996094
6842	-0,0742187	6842	0,0664062	6842	0,996094
6843	-0,0742187	6843	0,0664062	6843	1,00391
6844	-0,0820312	6844	0,0625	6844	0,996094
6845	-0,0820312	6845	0,0546875	6845	0,984375
6846	-0,0820312	6846	0,0546875	6846	0,984375
6847	-0,0820312	6847	0,0625	6847	0,988281
6848	-0,078125	6848	0,0585937	6848	0,980469
6849	-0,0820312	6849	0,0585937	6849	0,976562
6850	-0,078125	6850	0,0625	6850	0,976562
6851	-0,0859375	6851	0,0585937	6851	0,972656
6852	-0,0859375	6852	0,0507812	6852	0,976562
6853	-0,0859375	6853	0,0507812	6853	0,984375
6854	-0,0898437	6854	0,0585937	6854	0,988281
6855	-0,0820312	6855	0,0546875	6855	0,996094
6856	-0,0742187	6856	0,0546875	6856	0,996094
6857	-0,0742187	6857	0,0546875	6857	0,984375
6858	-0,0703125	6858	0,0585937	6858	0,984375
6859	-0,0703125	6859	0,0585937	6859	0,984375
6860	-0,0664062	6860	0,0625	6860	0,984375
6861	-0,0703125	6861	0,0625	6861	0,988281
6862	-0,0742187	6862	0,0625	6862	0,996094
6863	-0,0703125	6863	0,0585937	6863	1
6864	-0,078125	6864	0,0546875	6864	1
6865	-0,078125	6865	0,0585937	6865	1,00391
6866	-0,0820312	6866	0,0625	6866	1,00391
6867	-0,078125	6867	0,0625	6867	1,00781
6868	-0,0742187	6868	0,0625	6868	1,00391
6869	-0,0820312	6869	0,0664062	6869	0,992187
6870	-0,0859375	6870	0,0625	6870	0,996094
6871	-0,0859375	6871	0,0585937	6871	0,988281
6872	-0,0859375	6872	0,0625	6872	0,988281
6873	-0,078125	6873	0,0664062	6873	1,00391
6874	-0,0820312	6874	0,0585937	6874	1,00391
6875	-0,0820312	6875	0,0625	6875	0,996094
6876	-0,0703125	6876	0,0585937	6876	1
6877	-0,0859375	6877	0,0625	6877	0,988281
6878	-0,0742187	6878	0,0703125	6878	0,984375
6879	-0,0703125	6879	0,0625	6879	0,984375
6880	-0,078125	6880	0,0625	6880	0,96875
6881	-0,078125	6881	0,0585937	6881	0,96875
6882	-0,0820312	6882	0,0546875	6882	0,980469
6883	-0,0976562	6883	0,0585937	6883	0,96875
6884	-0,09375	6884	0,0585937	6884	0,976562
6885	-0,0820312	6885	0,0429687	6885	0,988281
6886	-0,0976562	6886	0,0585937	6886	0,980469
6887	-0,0820312	6887	0,0585937	6887	0,988281
6888	-0,078125	6888	0,046875	6888	0,992187
6889	-0,0820312	6889	0,0625	6889	0,984375
6890	-0,0703125	6890	0,0664062	6890	0,992187
6891	-0,0625	6891	0,0507812	6891	0,992187
6892	-0,0664062	6892	0,0664062	6892	0,988281
6893	-0,0664062	6893	0,0664062	6893	0,988281
6894	-0,0585937	6894	0,0546875	6894	1,00391
6895	-0,0703125	6895	0,046875	6895	1,00781
6896	-0,0820312	6896	0,0664062	6896	0,992187
6897	-0,0703125	6897	0,0507812	6897	1,00391
6898	-0,078125	6898	0,0507812	6898	1,00391
6899	-0,0859375	6899	0,0625	6899	1
6900	-0,0742187	6900	0,0546875	6900	1,01172
6901	-0,0820312	6901	0,0546875	6901	1,00391
6902	-0,0820312	6902	0,0664062	6902	1,00391
6903	-0,0742187	6903	0,0546875	6903	1,01172
6904	-0,0820312	6904	0,0625	6904	0,996094
6905	-0,0742187	6905	0,0664062	6905	1,00391
6906	-0,0703125	6906	0,0546875	6906	1,00781
6907	-0,0820312	6907	0,0625	6907	0,992187
6908	-0,078125	6908	0,0703125	6908	0,996094
6909	-0,0625	6909	0,0625	6909	1,00781
6910	-0,0742187	6910	0,0664062	6910	0,992187
6911	-0,078125	6911	0,0546875	6911	0,996094
6912	-0,0898437	6912	0,0585937	6912	0,984375
6913	-0,0898437	6913	0,0585937	6913	0,984375
6914	-0,0859375	6914	0,0664062	6914	0,980469
6915	-0,078125	6915	0,0546875	6915	0,980469
6916	-0,0898437	6916	0,0664062	6916	0,972656
6917	-0,0898437	6917	0,0664062	6917	0,96875
6918	-0,078125	6918	0,046875	6918	0,96875
6919	-0,0898437	6919	0,0507812	6919	0,964844
6920	-0,09375	6920	0,0625	6920	0,980469
6921	-0,078125	6921	0,0546875	6921	0,992187
6922	-0,078125	6922	0,0546875	6922	0,992187
6923	-0,0820312	6923	0,0546875	6923	0,992187
6924	-0,0742187	6924	0,0664062	6924	0,996094
6925	-0,0664062	6925	0,0546875	6925	0,996094
6926	-0,0820312	6926	0,0585937	6926	0,988281
6927	-0,078125	6927	0,0664062	6927	0,988281
6928	-0,078125	6928	0,0664062	6928	0,988281
6929	-0,0625	6929	0,0546875	6929	0,992187
6930	-0,0742187	6930	0,0625	6930	0,992187
6931	-0,0820312	6931	0,0742187	6931	0,992187
6932	-0,0664062	6932	0,0507812	6932	0,992187
6933	-0,0742187	6933	0,0546875	6933	0,992187
6934	-0,0742187	6934	0,0546875	6934	0,992187
6935	-0,0820312	6935	0,0625	6935	1,00391
6936	-0,0742187	6936	0,0625	6936	1,01172
6937	-0,0742187	6937	0,0546875	6937	1,00391
6938	-0,078125	6938	0,0742187	6938	1,01172
6939	-0,0742187	6939	0,0585937	6939	1,00391
6940	-0,0820312	6940	0,0585937	6940	0,992187
6941	-0,09375	6941	0,0625	6941	1
6942	-0,0820312	6942	0,0625	6942	0,996094
6943	-0,0820312	6943	0,0585937	6943	0,992187
6944	-0,0820312	6944	0,0703125	6944	1
6945	-0,0664062	6945	0,0625	6945	0,996094
6946	-0,0703125	6946	0,0546875	6946	0,988281
6947	-0,0820312	6947	0,0703125	6947	0,988281
6948	-0,0703125	6948	0,0585937	6948	0,988281
6949	-0,078125	6949	0,0625	6949	0,984375
6950	-0,0820312	6950	0,0585937	6950	0,980469
6951	-0,0820312	6951	0,0507812	6951	0,976562
6952	-0,09375	6952	0,0546875	6952	0,980469
6953	-0,09375	6953	0,0546875	6953	0,976562
6954	-0,0859375	6954	0,046875	6954	0,980469
6955	-0,09375	6955	0,0625	6955	0,988281
6956	-0,0898437	6956	0,0585937	6956	0,988281
6957	-0,0703125	6957	0,0429687	6957	0,988281
6958	-0,0820312	6958	0,0585937	6958	0,992187
6959	-0,0742187	6959	0,0664062	6959	0,984375
6960	-0,0585937	6960	0,046875	6960	0,992187
6961	-0,0664062	6961	0,0585937	6961	1,00391
6962	-0,0664062	6962	0,0585937	6962	1,00391
6963	-0,0703125	6963	0,0625	6963	1
6964	-0,0703125	6964	0,0429687	6964	1,00391
6965	-0,078125	6965	0,0585937	6965	1,00391
6966	-0,0820312	6966	0,0585937	6966	1
6967	-0,0742187	6967	0,046875	6967	1,00391
6968	-0,0898437	6968	0,0585937	6968	0,996094
6969	-0,0898437	6969	0,0664062	6969	1
6970	-0,0742187	6970	0,046875	6970	1,00391
6971	-0,0898437	6971	0,0625	6971	1,00391
6972	-0,0859375	6972	0,0703125	6972	1,00391
6973	-0,0742187	6973	0,0625	6973	1,00391
6974	-0,0703125	6974	0,0625	6974	1
6975	-0,0742187	6975	0,0703125	6975	1
6976	-0,0664062	6976	0,0546875	6976	1,00781
6977	-0,0820312	6977	0,0703125	6977	1
6978	-0,0820312	6978	0,0703125	6978	1
6979	-0,0820312	6979	0,0742187	6979	1
6980	-0,0664062	6980	0,0585937	6980	0,996094
6981	-0,0820312	6981	0,0585937	6981	0,992187
6982	-0,09375	6982	0,0664062	6982	0,984375
6983	-0,078125	6983	0,0546875	6983	0,980469
6984	-0,078125	6984	0,0546875	6984	0,980469
6985	-0,0820312	6985	0,0507812	6985	0,976562
6986	-0,0898437	6986	0,0625	6986	0,976562
6987	-0,0820312	6987	0,0546875	6987	0,972656
6988	-0,078125	6988	0,0507812	6988	0,980469
6989	-0,09375	6989	0,0585937	6989	0,980469
6990	-0,078125	6990	0,0546875	6990	0,984375
6991	-0,0859375	6991	0,0507812	6991	0,984375
6992	-0,0859375	6992	0,0507812	6992	0,984375
6993	-0,0898437	6993	0,0625	6993	0,988281
6994	-0,0742187	6994	0,0546875	6994	0,988281
6995	-0,0703125	6995	0,046875	6995	0,984375
6996	-0,0859375	6996	0,0625	6996	0,984375
6997	-0,0742187	6997	0,0585937	6997	0,992187
6998	-0,0664062	6998	0,046875	6998	0,996094
6999	-0,0703125	6999	0,0664062	6999	0,984375
7000	-0,0664062	7000	0,0625	7000	0,996094
7001	-0,0625	7001	0,0585937	7001	1
7002	-0,0625	7002	0,0585937	7002	1
7003	-0,0703125	7003	0,0664062	7003	0,992187
7004	-0,0625	7004	0,0664062	7004	1
7005	-0,0664062	7005	0,0585937	7005	1,00391
7006	-0,0859375	7006	0,0742187	7006	1
7007	-0,0703125	7007	0,0703125	7007	1,00391
7008	-0,0742187	7008	0,0625	7008	1,00391
7009	-0,0976562	7009	0,0703125	7009	0,996094
7010	-0,0976562	7010	0,0703125	7010	0,996094
7011	-0,0898437	7011	0,0664062	7011	0,996094
7012	-0,0859375	7012	0,046875	7012	0,996094
7013	-0,0898437	7013	0,0664062	7013	0,992187
7014	-0,0742187	7014	0,0625	7014	1
7015	-0,0585937	7015	0,0507812	7015	1
7016	-0,0820312	7016	0,0703125	7016	0,996094
7017	-0,0664062	7017	0,0703125	7017	0,992187
7018	-0,0625	7018	0,0546875	7018	0,984375
7019	-0,078125	7019	0,0742187	7019	0,988281
7020	-0,0742187	7020	0,0625	7020	0,980469
7021	-0,078125	7021	0,0507812	7021	0,980469
7022	-0,078125	7022	0,0507812	7022	0,980469
7023	-0,09375	7023	0,0585937	7023	0,96875
7024	-0,09375	7024	0,0625	7024	0,972656
7025	-0,0976562	7025	0,046875	7025	0,972656
7026	-0,101562	7026	0,0585937	7026	0,976562
7027	-0,0898437	7027	0,0625	7027	0,984375
7028	-0,0859375	7028	0,046875	7028	0,996094
7029	-0,0859375	7029	0,0507812	7029	0,988281
7030	-0,078125	7030	0,0585937	7030	0,996094
7031	-0,078125	7031	0,0585937	7031	0,996094
7032	-0,0664062	7032	0,0507812	7032	0,996094
7033	-0,0703125	7033	0,0664062	7033	0,992187
7034	-0,0703125	7034	0,0664062	7034	1
7035	-0,0585937	7035	0,0429687	7035	0,996094
7036	-0,0742187	7036	0,0585937	7036	0,992187
7037	-0,0742187	7037	0,0664062	7037	0,992187
7038	-0,0742187	7038	0,0507812	7038	0,988281
7039	-0,0859375	7039	0,0625	7039	0,996094
7040	-0,0859375	7040	0,0625	7040	0,996094
7041	-0,078125	7041	0,0625	7041	1,00781
7042	-0,0820312	7042	0,0546875	7042	1,00781
7043	-0,09375	7043	0,0625	7043	1,00781
7044	-0,0859375	7044	0,0585937	7044	1,01172
7045	-0,0859375	7045	0,0585937	7045	1,01172
7046	-0,078125	7046	0,0546875	7046	1,00391
7047	-0,0859375	7047	0,0664062	7047	0,996094
7048	-0,0820312	7048	0,0703125	7048	0,992187
7049	-0,0703125	7049	0,0585937	7049	0,992187
7050	-0,0820312	7050	0,0625	7050	0,988281
7051	-0,078125	7051	0,0703125	7051	0,996094
7052	-0,0664062	7052	0,0585937	7052	1
7053	-0,0742187	7053	0,0703125	7053	1
7054	-0,0742187	7054	0,0703125	7054	1
7055	-0,078125	7055	0,0703125	7055	1,00781
7056	-0,0742187	7056	0,0546875	7056	0,996094
7057	-0,0820312	7057	0,0546875	7057	0,988281
7058	-0,0898437	7058	0,0664062	7058	0,984375
7059	-0,078125	7059	0,0507812	7059	0,972656
7060	-0,0898437	7060	0,0546875	7060	0,964844
7061	-0,09375	7061	0,0703125	7061	0,96875
7062	-0,078125	7062	0,0507812	7062	0,964844
7063	-0,0898437	7063	0,046875	7063	0,96875
7064	-0,0859375	7064	0,0585937	7064	0,980469
7065	-0,078125	7065	0,0546875	7065	0,988281
7066	-0,078125	7066	0,0585937	7066	0,988281
7067	-0,0742187	7067	0,0664062	7067	0,996094
7068	-0,0664062	7068	0,0507812	7068	0,992187
7069	-0,0742187	7069	0,0585937	7069	0,992187
7070	-0,0742187	7070	0,0664062	7070	0,992187
7071	-0,0625	7071	0,0507812	7071	0,996094
7072	-0,0742187	7072	0,0585937	7072	0,992187
7073	-0,0742187	7073	0,0703125	7073	0,996094
7074	-0,0703125	7074	0,0546875	7074	0,992187
7075	-0,0703125	7075	0,0546875	7075	0,992187
7076	-0,0742187	7076	0,0585937	7076	0,996094
7077	-0,0859375	7077	0,0664062	7077	0,996094
7078	-0,0703125	7078	0,0625	7078	1,00391
7079	-0,078125	7079	0,0625	7079	1,00391
7080	-0,078125	7080	0,0742187	7080	1,00391
7081	-0,0703125	7081	0,0546875	7081	1,00781
7082	-0,0859375	7082	0,0585937	7082	1,00391
7083	-0,09375	7083	0,0703125	7083	1
7084	-0,078125	7084	0,0585937	7084	0,996094
7085	-0,0820312	7085	0,0585937	7085	0,988281
7086	-0,0820312	7086	0,0742187	7086	0,996094
7087	-0,0625	7087	0,0585937	7087	0,996094
7088	-0,0703125	7088	0,0585937	7088	0,992187
7089	-0,078125	7089	0,0703125	7089	0,992187
7090	-0,0664062	7090	0,0585937	7090	0,992187
7091	-0,0703125	7091	0,0625	7091	0,988281
7092	-0,0820312	7092	0,0703125	7092	0,984375
7093	-0,078125	7093	0,0625	7093	0,976562
7094	-0,0859375	7094	0,0507812	7094	0,972656
7095	-0,101562	7095	0,0625	7095	0,972656
7096	-0,09375	7096	0,0507812	7096	0,976562
7097	-0,09375	7097	0,0429687	7097	0,972656
7098	-0,101562	7098	0,0546875	7098	0,976562
7099	-0,0859375	7099	0,0546875	7099	0,984375
7100	-0,0742187	7100	0,0507812	7100	0,992187
7101	-0,078125	7101	0,0585937	7101	0,992187
7102	-0,0703125	7102	0,0546875	7102	0,996094
7103	-0,0664062	7103	0,0585937	7103	0,992187
7104	-0,0742187	7104	0,0703125	7104	1
7105	-0,0625	7105	0,0546875	7105	1
7106	-0,0625	7106	0,046875	7106	1
7107	-0,0898437	7107	0,0664062	7107	0,996094
7108	-0,0820312	7108	0,0625	7108	0,996094
7109	-0,0742187	7109	0,046875	7109	1
7110	-0,0898437	7110	0,0546875	7110	0,996094
7111	-0,09375	7111	0,0625	7111	1,00391
7112	-0,078125	7112	0,0507812	7112	1,00781
7113	-0,0859375	7113	0,0625	7113	1,00781
7114	-0,0859375	7114	0,0625	7114	1,00781
7115	-0,0820312	7115	0,0664062	7115	1,01563
7116	-0,0742187	7116	0,0585937	7116	1,01172
7117	-0,078125	7117	0,0625	7117	1,00781
7118	-0,0742187	7118	0,0585937	7118	1,00781
7119	-0,0664062	7119	0,0546875	7119	1
7120	-0,0859375	7120	0,0703125	7120	0,996094
7121	-0,078125	7121	0,0703125	7121	0,992187
7122	-0,0703125	7122	0,0585937	7122	0,992187
7123	-0,0859375	7123	0,0625	7123	0,984375
7124	-0,0859375	7124	0,0546875	7124	0,984375
7125	-0,0859375	7125	0,0546875	7125	0,984375
7126	-0,0859375	7126	0,0585937	7126	0,980469
7127	-0,0859375	7127	0,0625	7127	0,984375
7128	-0,078125	7128	0,0507812	7128	0,980469
7129	-0,0859375	7129	0,0546875	7129	0,980469
7130	-0,0898437	7130	0,0585937	7130	0,976562
7131	-0,078125	7131	0,0507812	7131	0,976562
7132	-0,0898437	7132	0,046875	7132	0,972656
7133	-0,0976562	7133	0,0625	7133	0,980469
7134	-0,0742187	7134	0,0546875	7134	0,984375
7135	-0,078125	7135	0,0546875	7135	0,988281
7136	-0,0820312	7136	0,0625	7136	0,988281
7137	-0,0703125	7137	0,0507812	7137	0,992187
7138	-0,0703125	7138	0,0585937	7138	0,992187
7139	-0,0742187	7139	0,0703125	7139	1
7140	-0,0625	7140	0,0585937	7140	1,00391
7141	-0,0703125	7141	0,0546875	7141	1
7142	-0,0742187	7142	0,0625	7142	1
7143	-0,0703125	7143	0,0546875	7143	1
7144	-0,0820312	7144	0,0546875	7144	0,992187
7145	-0,0859375	7145	0,0742187	7145	1
7146	-0,078125	7146	0,0625	7146	1
7147	-0,0820312	7147	0,0585937	7147	0,996094
7148	-0,0898437	7148	0,0625	7148	0,996094
7149	-0,0898437	7149	0,0625	7149	0,996094
7150	-0,0820312	7150	0,0664062	7150	1
7151	-0,0859375	7151	0,0625	7151	0,996094
7152	-0,0859375	7152	0,0703125	7152	1,00781
7153	-0,0859375	7153	0,0703125	7153	1,00781
7154	-0,0625	7154	0,0546875	7154	1,00781
7155	-0,0703125	7155	0,0585937	7155	1,01172
7156	-0,0859375	7156	0,0703125	7156	1
7157	-0,0664062	7157	0,0625	7157	0,996094
7158	-0,0742187	7158	0,0546875	7158	0,988281
7159	-0,0859375	7159	0,0625	7159	0,980469
7160	-0,0820312	7160	0,0625	7160	0,976562
7161	-0,0859375	7161	0,0546875	7161	0,972656
7162	-0,0898437	7162	0,0546875	7162	0,972656
7163	-0,0859375	7163	0,0546875	7163	0,980469
7164	-0,0898437	7164	0,0507812	7164	0,976562
7165	-0,0898437	7165	0,0703125	7165	0,984375
7166	-0,0820312	7166	0,0585937	7166	0,992187
7167	-0,078125	7167	0,0507812	7167	0,988281
7168	-0,0898437	7168	0,0585937	7168	0,992187
7169	-0,078125	7169	0,0507812	7169	0,992187
7170	-0,078125	7170	0,0507812	7170	0,992187
7171	-0,078125	7171	0,0625	7171	0,988281
7172	-0,0742187	7172	0,0507812	7172	0,992187
7173	-0,0742187	7173	0,0546875	7173	0,992187
7174	-0,0703125	7174	0,0507812	7174	1,00391
7175	-0,0703125	7175	0,0546875	7175	1
7176	-0,0742187	7176	0,0664062	7176	1,01172
7177	-0,0664062	7177	0,0625	7177	1,01172
7178	-0,0742187	7178	0,0585937	7178	1,00781
7179	-0,0859375	7179	0,0664062	7179	1,00781
7180	-0,0820312	7180	0,0585937	7180	1,00781
7181	-0,0859375	7181	0,0625	7181	0,996094
7182	-0,0859375	7182	0,0703125	7182	0,996094
7183	-0,0742187	7183	0,0546875	7183	1
7184	-0,0898437	7184	0,0546875	7184	0,988281
7185	-0,0859375	7185	0,0664062	7185	0,996094
7186	-0,0703125	7186	0,0546875	7186	1,00781
7187	-0,0742187	7187	0,0625	7187	1
7188	-0,0703125	7188	0,078125	7188	1,00781
7189	-0,0625	7189	0,0664062	7189	1
7190	-0,0742187	7190	0,0625	7190	0,992187
7191	-0,0742187	7191	0,0664062	7191	0,988281
7192	-0,078125	7192	0,0546875	7192	0,980469
7193	-0,09375	7193	0,0585937	7193	0,964844
7194	-0,0898437	7194	0,0664062	7194	0,96875
7195	-0,0820312	7195	0,046875	7195	0,964844
7196	-0,09375	7196	0,0507812	7196	0,964844
7197	-0,09375	7197	0,0546875	7197	0,972656
7198	-0,0820312	7198	0,0507812	7198	0,984375
7199	-0,0859375	7199	0,0507812	7199	0,980469
7200	-0,0742187	7200	0,0625	7200	1
7201	-0,0742187	7201	0,0625	7201	1
7202	-0,0664062	7202	0,0546875	7202	1
7203	-0,0742187	7203	0,0585937	7203	0,992187
7204	-0,0703125	7204	0,0625	7204	0,996094
7205	-0,0703125	7205	0,0625	7205	0,996094
7206	-0,0742187	7206	0,046875	7206	0,992187
7207	-0,0820312	7207	0,0585937	7207	0,980469
7208	-0,078125	7208	0,0625	7208	0,996094
7209	-0,0664062	7209	0,0507812	7209	0,988281
7210	-0,0820312	7210	0,0546875	7210	0,992187
7211	-0,0742187	7211	0,0585937	7211	1,00391
7212	-0,0742187	7212	0,0546875	7212	1,00391
7213	-0,0820312	7213	0,0625	7213	1,00781
7214	-0,0664062	7214	0,0664062	7214	1,01953
7215	-0,0664062	7215	0,0585937	7215	1,01172
7216	-0,0820312	7216	0,0664062	7216	1
7217	-0,078125	7217	0,0664062	7217	1,00391
7218	-0,0859375	7218	0,0546875	7218	0,996094
7219	-0,09375	7219	0,0625	7219	0,988281
7220	-0,0898437	7220	0,0664062	7220	0,996094
7221	-0,078125	7221	0,0585937	7221	0,992187
7222	-0,078125	7222	0,0664062	7222	0,992187
7223	-0,0742187	7223	0,0664062	7223	1,00391
7224	-0,0703125	7224	0,0585937	7224	0,996094
7225	-0,0742187	7225	0,0703125	7225	0,996094
7226	-0,0703125	7226	0,0703125	7226	0,996094
7227	-0,0664062	7227	0,0585937	7227	0,988281
7228	-0,078125	7228	0,0625	7228	0,980469
7229	-0,0898437	7229	0,0664062	7229	0,980469
7230	-0,0898437	7230	0,0507812	7230	0,972656
7231	-0,0976562	7231	0,0546875	7231	0,964844
7232	-0,101562	7232	0,0546875	7232	0,972656
7233	-0,0898437	7233	0,0507812	7233	0,972656
7234	-0,09375	7234	0,0546875	7234	0,984375
7235	-0,078125	7235	0,0546875	7235	0,988281
7236	-0,0742187	7236	0,0546875	7236	0,992187
7237	-0,0703125	7237	0,0664062	7237	0,996094
7238	-0,0625	7238	0,0703125	7238	1,00391
7239	-0,0585937	7239	0,0546875	7239	1
7240	-0,0664062	7240	0,0585937	7240	1
7241	-0,0664062	7241	0,0585937	7241	1
7242	-0,0703125	7242	0,0585937	7242	0,996094
7243	-0,0742187	7243	0,0507812	7243	0,992187
7244	-0,078125	7244	0,0546875	7244	0,992187
7245	-0,078125	7245	0,0585937	7245	0,992187
7246	-0,0859375	7246	0,0507812	7246	0,996094
7247	-0,0898437	7247	0,0585937	7247	0,996094
7248	-0,078125	7248	0,0585937	7248	1,01172
7249	-0,078125	7249	0,0546875	7249	1,01563
7250	-0,0859375	7250	0,0664062	7250	1,00781
7251	-0,078125	7251	0,0703125	7251	1,01172
7252	-0,0664062	7252	0,0585937	7252	1
7253	-0,0742187	7253	0,0585937	7253	1,00391
7254	-0,0820312	7254	0,0664062	7254	1,00391
7255	-0,078125	7255	0,0625	7255	0,996094
7256	-0,078125	7256	0,0664062	7256	0,992187
7257	-0,0742187	7257	0,0625	7257	0,996094
7258	-0,078125	7258	0,0546875	7258	0,992187
7259	-0,0859375	7259	0,0625	7259	0,992187
7260	-0,0859375	7260	0,0585937	7260	0,988281
7261	-0,0742187	7261	0,0585937	7261	0,988281
7262	-0,0859375	7262	0,0585937	7262	0,980469
7263	-0,0859375	7263	0,0664062	7263	0,980469
7264	-0,0820312	7264	0,0507812	7264	0,976562
7265	-0,0820312	7265	0,0546875	7265	0,972656
7266	-0,09375	7266	0,0546875	7266	0,976562
7267	-0,0898437	7267	0,0546875	7267	0,976562
7268	-0,0820312	7268	0,046875	7268	0,980469
7269	-0,0820312	7269	0,0546875	7269	0,984375
7270	-0,078125	7270	0,0507812	7270	0,988281
7271	-0,078125	7271	0,0546875	7271	0,992187
