Samples - X-Axis	Acceleration (g) - X-Axis	Samples - Y-Axis	Acceleration (g) - Y-Axis	Samples - Z-Axis	Acceleration (g) - Z-Axis
7026	-0,183594	7026	0,0507812	7026	0,988281
7027	-0,175781	7027	0,0273437	7027	0,996094
7028	-0,160156	7028	0,015625	7028	1,00781
7029	-0,113281	7029	0,0078125	7029	1,00781
7030	-0,113281	7030	0,0078125	7030	1,00781
7031	-0,0703125	7031	0,0390625	7031	1,00781
7032	-0,0351562	7032	0,0625	7032	1
7033	0,0351562	7033	0,078125	7033	1,00391
7034	0,0429687	7034	0,101562	7034	0,996094
7035	0,0195312	7035	0,101562	7035	0,988281
7036	-0,0273437	7036	0,0976562	7036	0,984375
7037	-0,078125	7037	0,0898437	7037	0,980469
7038	-0,125	7038	0,0625	7038	0,984375
7039	-0,171875	7039	0,0507812	7039	0,984375
7040	-0,179687	7040	0,03125	7040	0,984375
7041	-0,171875	7041	0,015625	7041	0,988281
7042	-0,136719	7042	0,00390625	7042	0,992187
7043	-0,09375	7043	0,03125	7043	0,996094
7044	-0,0585937	7044	0,0664062	7044	0,988281
7045	0,0078125	7045	0,0742187	7045	0,988281
7046	0,0234375	7046	0,0898437	7046	0,976562
7047	0	7047	0,101562	7047	0,984375
7048	-0,0195312	7048	0,09375	7048	0,976562
7049	-0,0664062	7049	0,078125	7049	0,96875
7050	-0,105469	7050	0,0664062	7050	0,976562
7051	-0,144531	7051	0,0546875	7051	0,980469
7052	-0,164062	7052	0,0429687	7052	0,984375
7053	-0,140625	7053	0,015625	7053	0,980469
7054	-0,125	7054	0,0195312	7054	0,996094
7055	-0,0859375	7055	0,03125	7055	1
7056	-0,0546875	7056	0,0585937	7056	1
7057	-0,0546875	7057	0,0585937	7057	1
7058	-0,0195312	7058	0,0703125	7058	1,00781
7059	-0,00390625	7059	0,0859375	7059	1,00391
7060	-0,0117187	7060	0,0859375	7060	0,996094
7061	-0,046875	7061	0,0859375	7061	0,992187
7062	-0,09375	7062	0,078125	7062	0,984375
7063	-0,117187	7063	0,0664062	7063	0,980469
7064	-0,140625	7064	0,046875	7064	0,984375
7065	-0,152344	7065	0,0429687	7065	0,992187
7066	-0,144531	7066	0,0390625	7066	0,996094
7067	-0,105469	7067	0,0195312	7067	1,01172
7068	-0,0820312	7068	0,0390625	7068	1,01953
7069	-0,0429687	7069	0,0546875	7069	1,01953
7070	-0,0078125	7070	0,0664062	7070	1,01563
7071	0,015625	7071	0,0820312	7071	1,00781
7072	-0,0078125	7072	0,09375	7072	1,00781
7073	-0,0429687	7073	0,0859375	7073	0,996094
7074	-0,0820312	7074	0,0820312	7074	0,980469
7075	-0,121094	7075	0,0703125	7075	0,984375
7076	-0,152344	7076	0,0585937	7076	0,988281
7077	-0,179687	7077	0,046875	7077	0,992187
7078	-0,171875	7078	0,0273437	7078	1
7079	-0,152344	7079	0,0195312	7079	1,01172
7080	-0,101562	7080	0,0117187	7080	1,00781
7081	-0,0664062	7081	0,046875	7081	1,00391
7082	-0,0234375	7082	0,0664062	7082	0,996094
7083	0,0195312	7083	0,078125	7083	0,996094
7084	0,03125	7084	0,0976562	7084	0,992187
7085	0,0078125	7085	0,09375	7085	0,980469
7086	-0,0351562	7086	0,09375	7086	0,984375
7087	-0,0898437	7087	0,0859375	7087	0,972656
7088	-0,132812	7088	0,0703125	7088	0,984375
7089	-0,160156	7089	0,0429687	7089	1
7090	-0,183594	7090	0,0351562	7090	0,988281
7091	-0,132812	7091	0,015625	7091	0,992187
7092	-0,09375	7092	0,03125	7092	0,988281
7093	-0,046875	7093	0,0507812	7093	0,980469
7094	0,00390625	7094	0,0703125	7094	0,96875
7095	0,0117187	7095	0,0976562	7095	0,976562
7096	0,0117187	7096	0,0976562	7096	0,976562
7097	-0,0078125	7097	0,0976562	7097	0,980469
7098	-0,0234375	7098	0,078125	7098	0,96875
7099	-0,101562	7099	0,0742187	7099	0,992187
7100	-0,101562	7100	0,0742187	7100	0,992187
7101	-0,140625	7101	0,0664062	7101	0,980469
7102	-0,132812	7102	0,0351562	7102	0,996094
7103	-0,140625	7103	0,0078125	7103	0,988281
7104	-0,136719	7104	0,0195312	7104	0,996094
7105	-0,0859375	7105	0,0234375	7105	0,996094
7106	-0,0859375	7106	0,0234375	7106	0,996094
7107	-0,0585937	7107	0,046875	7107	0,992187
7108	-0,0234375	7108	0,0664062	7108	0,992187
7109	-0,00390625	7109	0,0859375	7109	0,988281
7110	-0,0117187	7110	0,09375	7110	0,988281
7111	-0,0507812	7111	0,0859375	7111	0,992187
7112	-0,0898437	7112	0,0859375	7112	0,988281
7113	-0,109375	7113	0,0625	7113	0,988281
7114	-0,140625	7114	0,0507812	7114	0,992187
7115	-0,160156	7115	0,0390625	7115	0,996094
7116	-0,148437	7116	0,03125	7116	0,988281
7117	-0,117187	7117	0,0195312	7117	1,00781
7118	-0,0742187	7118	0,0273437	7118	1,01563
7119	-0,0429687	7119	0,0507812	7119	1,01563
7120	-0,00390625	7120	0,0703125	7120	1,00781
7121	0,0195312	7121	0,0898437	7121	1,01172
7122	-0,0078125	7122	0,0976562	7122	1,00781
7123	-0,03125	7123	0,0859375	7123	0,992187
7124	-0,0820312	7124	0,078125	7124	0,988281
7125	-0,128906	7125	0,0703125	7125	0,988281
7126	-0,15625	7126	0,0585937	7126	0,984375
7127	-0,179687	7127	0,0351562	7127	0,988281
7128	-0,171875	7128	0,0234375	7128	0,996094
7129	-0,148437	7129	0,0195312	7129	1
7130	-0,0898437	7130	0,0195312	7130	1,00391
7131	-0,0898437	7131	0,0195312	7131	1,00391
7132	-0,0507812	7132	0,0507812	7132	1,00391
7133	-0,0234375	7133	0,0664062	7133	1,00391
7134	0,0234375	7134	0,078125	7134	0,996094
7135	0,0234375	7135	0,0898437	7135	0,992187
7136	-0,0078125	7136	0,0898437	7136	0,984375
7137	-0,0546875	7137	0,0898437	7137	0,980469
7138	-0,0898437	7138	0,0820312	7138	0,980469
7139	-0,113281	7139	0,0625	7139	0,980469
7140	-0,148437	7140	0,046875	7140	0,988281
7141	-0,175781	7141	0,0351562	7141	0,988281
7142	-0,15625	7142	0,015625	7142	0,992187
7143	-0,128906	7143	0,0117187	7143	1
7144	-0,105469	7144	0,03125	7144	0,988281
7145	-0,046875	7145	0,0546875	7145	0,980469
7146	-0,00390625	7146	0,0664062	7146	0,972656
7147	0	7147	0,09375	7147	0,972656
7148	-0,0078125	7148	0,0976562	7148	0,96875
7149	-0,0078125	7149	0,0976562	7149	0,96875
7150	-0,0234375	7150	0,09375	7150	0,964844
7151	-0,0625	7151	0,0859375	7151	0,96875
7152	-0,101562	7152	0,0703125	7152	0,988281
7153	-0,101562	7153	0,0703125	7153	0,988281
7154	-0,152344	7154	0,03125	7154	0,996094
7155	-0,144531	7155	0,0195312	7155	0,992187
7156	-0,132812	7156	0,0195312	7156	1
7157	-0,132812	7157	0,0195312	7157	1
7158	-0,0820312	7158	0,0390625	7158	0,996094
7159	-0,0546875	7159	0,0507812	7159	0,996094
7160	-0,015625	7160	0,0664062	7160	0,984375
7161	-0,0078125	7161	0,0898437	7161	0,988281
7162	-0,0195312	7162	0,0859375	7162	0,988281
7163	-0,0507812	7163	0,0859375	7163	0,988281
7164	-0,0898437	7164	0,078125	7164	0,988281
7165	-0,125	7165	0,0664062	7165	0,992187
7166	-0,152344	7166	0,0507812	7166	0,992187
7167	-0,160156	7167	0,0429687	7167	0,992187
7168	-0,136719	7168	0,0273437	7168	0,996094
7169	-0,105469	7169	0,0273437	7169	1,00391
7170	-0,0664062	7170	0,0390625	7170	1,01172
7171	-0,0351562	7171	0,0546875	7171	1,01563
7172	0,00390625	7172	0,0703125	7172	1,01172
7173	0,0117187	7173	0,0820312	7173	1,01563
7174	-0,015625	7174	0,101562	7174	1,01172
7175	-0,046875	7175	0,0859375	7175	1
7176	-0,0859375	7176	0,078125	7176	0,992187
7177	-0,128906	7177	0,0625	7177	0,984375
7178	-0,164062	7178	0,0664062	7178	0,984375
7179	-0,183594	7179	0,0390625	7179	0,988281
7180	-0,171875	7180	0,0234375	7180	0,992187
7181	-0,171875	7181	0,0234375	7181	0,992187
7182	-0,140625	7182	0,0195312	7182	1,00391
7183	-0,09375	7183	0,015625	7183	1,01172
7184	-0,0507812	7184	0,046875	7184	1,00781
7185	-0,0078125	7185	0,0703125	7185	1
7186	0,0351562	7186	0,0859375	7186	0,996094
7187	0,0273437	7187	0,105469	7187	0,988281
7188	-0,0078125	7188	0,0976562	7188	0,972656
7189	-0,0429687	7189	0,09375	7189	0,96875
7190	-0,09375	7190	0,0742187	7190	0,980469
7191	-0,144531	7191	0,0585937	7191	0,980469
7192	-0,179687	7192	0,0390625	7192	0,996094
7193	-0,179687	7193	0,0195312	7193	1
7194	-0,15625	7194	0,0195312	7194	1,00781
7195	-0,117187	7195	0,0195312	7195	1
7196	-0,078125	7196	0,0429687	7196	0,996094
7197	-0,03125	7197	0,0664062	7197	0,976562
7198	0,0078125	7198	0,0742187	7198	0,960937
7199	0,0234375	7199	0,09375	7199	0,960937
7200	-0,0117187	7200	0,09375	7200	0,96875
7201	-0,046875	7201	0,0859375	7201	0,96875
7202	-0,078125	7202	0,0703125	7202	0,976562
7203	-0,117187	7203	0,0585937	7203	0,988281
7204	-0,152344	7204	0,046875	7204	0,992187
7205	-0,15625	7205	0,0390625	7205	0,992187
7206	-0,15625	7206	0,0390625	7206	0,992187
7207	-0,132812	7207	0,0195312	7207	0,992187
7208	-0,113281	7208	0,0195312	7208	1,00391
7209	-0,0820312	7209	0,0351562	7209	0,988281
7210	-0,0507812	7210	0,0546875	7210	0,988281
7211	-0,0195312	7211	0,0664062	7211	0,992187
7212	-0,015625	7212	0,0859375	7212	0,992187
7213	-0,0234375	7213	0,0898437	7213	0,992187
7214	-0,046875	7214	0,0859375	7214	0,996094
7215	-0,046875	7215	0,0859375	7215	0,996094
7216	-0,0820312	7216	0,078125	7216	0,992187
7217	-0,121094	7217	0,0664062	7217	0,996094
7218	-0,144531	7218	0,0625	7218	0,996094
7219	-0,15625	7219	0,046875	7219	1
7220	-0,140625	7220	0,0273437	7220	1,00391
7221	-0,109375	7221	0,0195312	7221	1,01172
7222	-0,078125	7222	0,0234375	7222	1,01172
7223	-0,046875	7223	0,0507812	7223	1,01563
7224	-0,0078125	7224	0,0664062	7224	1,01172
7225	0,015625	7225	0,0820312	7225	1,00781
7226	-0,0078125	7226	0,101562	7226	1
7227	-0,0390625	7227	0,0859375	7227	0,984375
7228	-0,078125	7228	0,0820312	7228	0,980469
7229	-0,121094	7229	0,0664062	7229	0,988281
7230	-0,171875	7230	0,0585937	7230	0,992187
7231	-0,1875	7231	0,0390625	7231	0,996094
7232	-0,164062	7232	0,0234375	7232	1,00391
7233	-0,144531	7233	0,015625	7233	1,01172
7234	-0,0976562	7234	0,0195312	7234	1,00781
7235	-0,0546875	7235	0,046875	7235	1,00391
7236	0	7236	0,0664062	7236	0,996094
7237	0	7237	0,0664062	7237	0,996094
7238	0,03125	7238	0,0859375	7238	0,992187
7239	0,0234375	7239	0,105469	7239	0,988281
7240	0,00390625	7240	0,09375	7240	0,980469
7241	0,00390625	7241	0,0898437	7241	0,980469
7242	-0,046875	7242	0,0898437	7242	0,980469
7243	-0,0976562	7243	0,078125	7243	0,984375
7244	-0,140625	7244	0,0664062	7244	0,988281
7245	-0,179687	7245	0,0507812	7245	0,996094
7246	-0,179687	7246	0,0234375	7246	0,992187
7247	-0,179687	7247	0,0234375	7247	0,992187
7248	-0,160156	7248	0,0117187	7248	0,992187
7249	-0,109375	7249	0,0078125	7249	0,992187
7250	-0,0351562	7250	0,0625	7250	0,984375
7251	0,015625	7251	0,078125	7251	0,980469
7252	0,0195312	7252	0,09375	7252	0,980469
7253	-0,00390625	7253	0,09375	7253	0,972656
7254	-0,03125	7254	0,0898437	7254	0,964844
7255	-0,0664062	7255	0,078125	7255	0,976562
7256	-0,109375	7256	0,0664062	7256	0,980469
7257	-0,109375	7257	0,0664062	7257	0,980469
7258	-0,148437	7258	0,0351562	7258	0,988281
7259	-0,148437	7259	0,0351562	7259	0,988281
7260	-0,136719	7260	0,0117187	7260	0,996094
7261	-0,125	7261	0,0195312	7261	1,00391
7262	-0,078125	7262	0,0390625	7262	0,996094
7263	-0,0117187	7263	0,0742187	7263	0,996094
7264	0	7264	0,0898437	7264	0,992187
7265	0	7265	0,0898437	7265	0,992187
7266	-0,0117187	7266	0,0859375	7266	0,988281
7267	-0,0507812	7267	0,0859375	7267	0,992187
7268	-0,09375	7268	0,0820312	7268	0,988281
7269	-0,121094	7269	0,0625	7269	0,988281
7270	-0,140625	7270	0,046875	7270	0,996094
7271	-0,160156	7271	0,0429687	7271	1
7272	-0,109375	7272	0,0117187	7272	1,01172
7273	-0,0742187	7273	0,03125	7273	1,01172
7274	-0,0742187	7274	0,03125	7274	1,01172
7275	-0,0390625	7275	0,0585937	7275	1,01563
7276	0	7276	0,0703125	7276	1,00781
7277	0,015625	7277	0,0859375	7277	1,00391
7278	-0,0078125	7278	0,0976562	7278	1
7279	-0,0507812	7279	0,0859375	7279	0,988281
7280	-0,0859375	7280	0,0820312	7280	0,988281
7281	-0,121094	7281	0,0664062	7281	0,996094
7282	-0,160156	7282	0,0585937	7282	0,988281
7283	-0,183594	7283	0,046875	7283	0,992187
7284	-0,167969	7284	0,0234375	7284	0,996094
7285	-0,0976562	7285	0,0195312	7285	1,01172
7286	-0,0976562	7286	0,0195312	7286	1,01172
7287	-0,0546875	7287	0,0429687	7287	1,00781
7288	-0,0117187	7288	0,0664062	7288	1,00391
7289	0,0351562	7289	0,0859375	7289	0,996094
7290	0,0273437	7290	0,09375	7290	0,988281
7291	0,00390625	7291	0,09375	7291	0,980469
7292	-0,0859375	7292	0,078125	7292	0,972656
7293	-0,0859375	7293	0,078125	7293	0,972656
7294	-0,132812	7294	0,0664062	7294	0,980469
7295	-0,183594	7295	0,0234375	7295	1
7296	-0,164062	7296	0,0117187	7296	1,00781
7297	-0,164062	7297	0,0117187	7297	1,00781
7298	-0,132812	7298	0,015625	7298	1,01172
7299	-0,0390625	7299	0,0625	7299	0,976562
7300	0,015625	7300	0,0742187	7300	0,96875
7301	0,0195312	7301	0,09375	7301	0,964844
7302	0,0195312	7302	0,09375	7302	0,964844
7303	-0,0078125	7303	0,101562	7303	0,964844
7304	-0,0703125	7304	0,0820312	7304	0,976562
7305	-0,109375	7305	0,0625	7305	0,988281
7306	-0,144531	7306	0,0507812	7306	0,996094
7307	-0,144531	7307	0,0507812	7307	0,996094
7308	-0,148437	7308	0,015625	7308	1,00781
7309	-0,132812	7309	0,0273437	7309	1,00391
7310	-0,132812	7310	0,0273437	7310	1,00391
7311	-0,0742187	7311	0,0273437	7311	0,992187
7312	-0,0507812	7312	0,0546875	7312	0,988281
7313	-0,0195312	7313	0,0742187	7313	0,980469
7314	-0,00390625	7314	0,09375	7314	0,980469
7315	-0,00390625	7315	0,09375	7315	0,980469
7316	-0,0195312	7316	0,0859375	7316	0,984375
7317	-0,0546875	7317	0,0820312	7317	1
7318	-0,0546875	7318	0,0820312	7318	1
7319	-0,0898437	7319	0,078125	7319	0,992187
7320	-0,117187	7320	0,0703125	7320	1
7321	-0,140625	7321	0,0546875	7321	1,00781
7322	-0,15625	7322	0,0390625	7322	1
7323	-0,140625	7323	0,0273437	7323	1,00391
7324	-0,101562	7324	0,0234375	7324	1,00781
7325	-0,078125	7325	0,0390625	7325	1,00781
7326	-0,0390625	7326	0,0585937	7326	1
7327	-0,00390625	7327	0,0703125	7327	1,00391
7328	-0,00390625	7328	0,0703125	7328	1,00391
7329	0,0117187	7329	0,078125	7329	1,00781
7330	-0,0117187	7330	0,09375	7330	1,00781
7331	-0,0390625	7331	0,0820312	7331	0,996094
7332	-0,0742187	7332	0,078125	7332	0,984375
7333	-0,128906	7333	0,0742187	7333	0,996094
7334	-0,152344	7334	0,0546875	7334	0,988281
7335	-0,167969	7335	0,0429687	7335	0,988281
7336	-0,167969	7336	0,0273437	7336	1
7337	-0,152344	7337	0,0273437	7337	1,00391
7338	-0,101562	7338	0,0234375	7338	1,00781
7339	-0,0625	7339	0,0390625	7339	1,00391
7340	-0,03125	7340	0,0664062	7340	1
7341	0,015625	7341	0,0820312	7341	0,992187
7342	0,0234375	7342	0,0976562	7342	0,984375
7343	-0,00390625	7343	0,0976562	7343	0,976562
7344	-0,0429687	7344	0,09375	7344	0,976562
7345	-0,0703125	7345	0,078125	7345	0,976562
7346	-0,117187	7346	0,0664062	7346	0,988281
7347	-0,15625	7347	0,0546875	7347	1
7348	-0,179687	7348	0,03125	7348	0,996094
7349	-0,160156	7349	0,0117187	7349	1
7350	-0,128906	7350	0,0117187	7350	1
7351	-0,109375	7351	0,03125	7351	0,988281
7352	-0,0507812	7352	0,0507812	7352	0,976562
7353	-0,0117187	7353	0,0664062	7353	0,960937
7354	-0,0117187	7354	0,0976562	7354	0,960937
7355	-0,015625	7355	0,0898437	7355	0,964844
7356	-0,046875	7356	0,0820312	7356	0,980469
7357	-0,0976562	7357	0,0742187	7357	0,992187
7358	-0,132812	7358	0,0664062	7358	0,992187
7359	-0,144531	7359	0,0429687	7359	0,996094
7360	-0,140625	7360	0,015625	7360	1
7361	-0,128906	7361	0,0195312	7361	1,00781
7362	-0,128906	7362	0,0195312	7362	1,00781
7363	-0,0976562	7363	0,0273437	7363	0,992187
7364	-0,0742187	7364	0,0429687	7364	0,988281
7365	-0,0351562	7365	0,0625	7365	0,988281
7366	-0,00390625	7366	0,078125	7366	0,984375
7367	-0,015625	7367	0,09375	7367	0,984375
7368	-0,0429687	7368	0,09375	7368	0,984375
7369	-0,0820312	7369	0,0898437	7369	0,984375
7370	-0,0820312	7370	0,0898437	7370	0,984375
7371	-0,105469	7371	0,0664062	7371	0,996094
7372	-0,132812	7372	0,0546875	7372	1
7373	-0,152344	7373	0,046875	7373	1,00391
7374	-0,136719	7374	0,03125	7374	1,00391
7375	-0,117187	7375	0,0195312	7375	1,01172
7376	-0,0507812	7376	0,0429687	7376	1,01172
7377	-0,0117187	7377	0,0664062	7377	1
7378	0,00390625	7378	0,0859375	7378	0,996094
7379	-0,0117187	7379	0,0976562	7379	1,00391
7380	-0,0351562	7380	0,0859375	7380	0,996094
7381	-0,0742187	7381	0,0820312	7381	0,988281
7382	-0,117187	7382	0,0664062	7382	0,988281
7383	-0,148437	7383	0,0625	7383	0,992187
7384	-0,179687	7384	0,0429687	7384	0,992187
7385	-0,171875	7385	0,0351562	7385	0,992187
7386	-0,144531	7386	0,0195312	7386	1,00391
7387	-0,0976562	7387	0,015625	7387	1,00391
7388	-0,0625	7388	0,0390625	7388	1,00391
7389	-0,0273437	7389	0,0625	7389	0,988281
7390	0,0234375	7390	0,0820312	7390	0,988281
7391	0,0234375	7391	0,0898437	7391	0,992187
7392	0,0078125	7392	0,09375	7392	0,984375
7393	-0,0351562	7393	0,09375	7393	0,976562
7394	-0,0820312	7394	0,0820312	7394	0,980469
7395	-0,121094	7395	0,0625	7395	0,984375
7396	-0,164062	7396	0,0507812	7396	0,992187
7397	-0,171875	7397	0,0351562	7397	0,992187
7398	-0,171875	7398	0,0351562	7398	0,992187
7399	-0,160156	7399	0,0195312	7399	1
7400	-0,128906	7400	0,015625	7400	1,00391
7401	-0,0976562	7401	0,03125	7401	0,992187
7402	-0,00390625	7402	0,0703125	7402	0,964844
7403	0,0078125	7403	0,0859375	7403	0,960937
7404	-0,00390625	7404	0,0976562	7404	0,972656
7405	-0,0195312	7405	0,0859375	7405	0,957031
7406	-0,0195312	7406	0,0859375	7406	0,957031
7407	-0,0976562	7407	0,0664062	7407	0,984375
7408	-0,125	7408	0,0625	7408	0,992187
7409	-0,148437	7409	0,046875	7409	0,996094
7410	-0,148437	7410	0,046875	7410	0,996094
7411	-0,128906	7411	0,0195312	7411	1,00391
7412	-0,105469	7412	0,03125	7412	0,996094
7413	-0,0703125	7413	0,0507812	7413	0,992187
7414	-0,0390625	7414	0,0625	7414	0,988281
7415	-0,0117187	7415	0,0820312	7415	0,980469
7416	-0,015625	7416	0,0898437	7416	0,976562
7417	-0,0429687	7417	0,0859375	7417	0,980469
7418	-0,0820312	7418	0,0859375	7418	0,984375
7419	-0,101562	7419	0,0742187	7419	0,988281
7420	-0,132812	7420	0,0664062	7420	0,996094
7421	-0,144531	7421	0,0507812	7421	1
7422	-0,144531	7422	0,0507812	7422	1
7423	-0,105469	7423	0,015625	7423	1,00781
7424	-0,0898437	7424	0,03125	7424	1,01172
7425	-0,0585937	7425	0,046875	7425	1,01172
7426	-0,0195312	7426	0,0625	7426	1,00391
7427	0	7427	0,0820312	7427	1
7428	-0,0117187	7428	0,09375	7428	1
7429	-0,0117187	7429	0,09375	7429	1
7430	-0,0429687	7430	0,09375	7430	0,988281
7431	-0,0703125	7431	0,0859375	7431	0,988281
7432	-0,109375	7432	0,0664062	7432	0,988281
7433	-0,144531	7433	0,0664062	7433	0,992187
7434	-0,167969	7434	0,0507812	7434	0,992187
7435	-0,160156	7435	0,03125	7435	1,00391
7436	-0,144531	7436	0,0195312	7436	1,01172
7437	-0,101562	7437	0,015625	7437	1,01172
7438	-0,0703125	7438	0,0390625	7438	1,00781
7439	-0,0351562	7439	0,0625	7439	0,992187
7440	0,015625	7440	0,0820312	7440	0,988281
7441	0,0195312	7441	0,0898437	7441	0,980469
7442	0	7442	0,09375	7442	0,96875
7443	-0,046875	7443	0,09375	7443	0,972656
7444	-0,0820312	7444	0,078125	7444	0,972656
7445	-0,121094	7445	0,0664062	7445	0,988281
7446	-0,160156	7446	0,0585937	7446	1,00391
7447	-0,167969	7447	0,03125	7447	1,00391
7448	-0,167969	7448	0,03125	7448	1,00391
7449	-0,152344	7449	0,0195312	7449	1,00391
7450	-0,121094	7450	0,015625	7450	1,00781
7451	-0,0898437	7451	0,0351562	7451	0,992187
7452	-0,0546875	7452	0,0625	7452	0,972656
7453	-0,0078125	7453	0,078125	7453	0,972656
7454	0,00390625	7454	0,0820312	7454	0,96875
7455	-0,015625	7455	0,0898437	7455	0,964844
7456	-0,015625	7456	0,0898437	7456	0,964844
7457	-0,0273437	7457	0,0859375	7457	0,964844
7458	-0,0664062	7458	0,078125	7458	0,964844
7459	-0,101562	7459	0,0703125	7459	0,980469
7460	-0,125	7460	0,0664062	7460	0,988281
7461	-0,128906	7461	0,0429687	7461	1
7462	-0,121094	7462	0,0234375	7462	1,00391
7463	-0,125	7463	0,0351562	7463	1,01172
7464	-0,09375	7464	0,0351562	7464	0,996094
7465	-0,09375	7465	0,0351562	7465	0,996094
7466	-0,0742187	7466	0,0429687	7466	0,992187
7467	-0,0546875	7467	0,0625	7467	0,984375
7468	-0,0273437	7468	0,0703125	7468	0,976562
7469	-0,0195312	7469	0,0820312	7469	0,984375
7470	-0,0429687	7470	0,0898437	7470	0,992187
7471	-0,0703125	7471	0,0898437	7471	0,988281
7472	-0,09375	7472	0,078125	7472	0,996094
7473	-0,121094	7473	0,0742187	7473	1,00781
7474	-0,136719	7474	0,0585937	7474	1,00391
7475	-0,136719	7475	0,0273437	7475	1,01172
7476	-0,117187	7476	0,0195312	7476	1,01563
7477	-0,101562	7477	0,0234375	7477	1,01563
7478	-0,0664062	7478	0,0390625	7478	1,01172
7479	-0,0273437	7479	0,0585937	7479	0,996094
7480	0,00390625	7480	0,0820312	7480	0,988281
7481	-0,00390625	7481	0,0976562	7481	0,992187
7482	-0,0273437	7482	0,0898437	7482	0,988281
7483	-0,046875	7483	0,0859375	7483	0,992187
7484	-0,101562	7484	0,0703125	7484	1,00391
7485	-0,140625	7485	0,0703125	7485	0,996094
7486	-0,167969	7486	0,0585937	7486	1,00391
7487	-0,175781	7487	0,0273437	7487	1,00391
7488	-0,160156	7488	0,0234375	7488	1,00391
7489	-0,117187	7489	0,0078125	7489	1,00391
7490	-0,0742187	7490	0,03125	7490	1
7491	-0,0390625	7491	0,0585937	7491	0,988281
7492	0,015625	7492	0,078125	7492	0,984375
7493	0,0273437	7493	0,09375	7493	0,988281
7494	0,0117187	7494	0,101562	7494	0,988281
7495	-0,0273437	7495	0,0976562	7495	0,988281
7496	-0,0664062	7496	0,0859375	7496	0,992187
7497	-0,15625	7497	0,0546875	7497	0,996094
7498	-0,15625	7498	0,0546875	7498	0,996094
7499	-0,175781	7499	0,0390625	7499	0,988281
7500	-0,160156	7500	0,015625	7500	0,992187
7501	-0,140625	7501	0,015625	7501	0,992187
7502	-0,105469	7502	0,0273437	7502	0,992187
7503	-0,0742187	7503	0,0507812	7503	0,984375
7504	-0,0117187	7504	0,0585937	7504	0,984375
7505	-0,00390625	7505	0,0820312	7505	0,980469
7506	-0,00390625	7506	0,0820312	7506	0,980469
7507	-0,0117187	7507	0,0976562	7507	0,976562
7508	-0,0429687	7508	0,0859375	7508	0,96875
7509	-0,078125	7509	0,078125	7509	0,980469
7510	-0,078125	7510	0,078125	7510	0,980469
7511	-0,121094	7511	0,0703125	7511	0,980469
7512	-0,140625	7512	0,0429687	7512	0,988281
7513	-0,140625	7513	0,015625	7513	0,996094
7514	-0,144531	7514	0,015625	7514	1,00781
7515	-0,101562	7515	0,015625	7515	1,00781
7516	-0,101562	7516	0,015625	7516	1,00781
7517	-0,0742187	7517	0,0351562	7517	1,00391
7518	-0,0429687	7518	0,0585937	7518	0,992187
7519	-0,015625	7519	0,0859375	7519	0,988281
7520	-0,0390625	7520	0,0898437	7520	0,976562
7521	-0,0703125	7521	0,0859375	7521	0,976562
7522	-0,09375	7522	0,0703125	7522	0,988281
7523	-0,125	7523	0,0546875	7523	1
7524	-0,152344	7524	0,0429687	7524	1,01563
7525	-0,136719	7525	0,0273437	7525	1,00781
7526	-0,113281	7526	0,0195312	7526	1,01953
7527	-0,0859375	7527	0,0273437	7527	1,01953
7528	-0,0546875	7528	0,0507812	7528	1,00781
7529	-0,015625	7529	0,0664062	7529	0,992187
7530	0	7530	0,0742187	7530	0,988281
7531	-0,015625	7531	0,0976562	7531	1
7532	-0,0351562	7532	0,0820312	7532	0,996094
7533	-0,0664062	7533	0,078125	7533	1
7534	-0,113281	7534	0,0664062	7534	1
7535	-0,140625	7535	0,0585937	7535	1
7536	-0,160156	7536	0,0585937	7536	0,992187
7537	-0,152344	7537	0,0390625	7537	1
7538	-0,144531	7538	0,0234375	7538	1,00391
7539	-0,101562	7539	0,0195312	7539	1,00781
7540	-0,0664062	7540	0,0351562	7540	1
7541	-0,046875	7541	0,0585937	7541	0,996094
7542	-0,00390625	7542	0,0742187	7542	1,00391
7543	0,015625	7543	0,0859375	7543	0,992187
7544	-0,00390625	7544	0,09375	7544	0,988281
7545	-0,0351562	7545	0,0976562	7545	0,980469
7546	-0,0664062	7546	0,078125	7546	0,976562
7547	-0,09375	7547	0,0664062	7547	0,976562
7548	-0,136719	7548	0,0625	7548	0,988281
7549	-0,152344	7549	0,046875	7549	0,992187
7550	-0,15625	7550	0,015625	7550	1,00781
7551	-0,125	7551	0,0117187	7551	1,01172
7552	-0,117187	7552	0,0273437	7552	1,00781
7553	-0,078125	7553	0,0429687	7553	0,988281
7554	-0,078125	7554	0,0429687	7554	0,988281
7555	-0,0234375	7555	0,0585937	7555	0,972656
7556	0	7556	0,078125	7556	0,957031
7557	-0,0117187	7557	0,0976562	7557	0,960937
7558	-0,015625	7558	0,09375	7558	0,957031
7559	-0,0390625	7559	0,0820312	7559	0,964844
7560	-0,0820312	7560	0,0703125	7560	0,984375
7561	-0,117187	7561	0,0664062	7561	1
7562	-0,136719	7562	0,046875	7562	1,00391
7563	-0,136719	7563	0,046875	7563	1,00391
7564	-0,125	7564	0,0195312	7564	1,01172
7565	-0,132812	7565	0,0195312	7565	1,01563
7566	-0,105469	7566	0,0234375	7566	0,996094
